acc x,acc y,acc z,gyro x,gyro y,gyro z,temp,humidity,timestamp
-0.003,-0.241,-0.160,21.667,-39.551,-93.994,23,57,47587
0.112,-0.204,0.008,-2.319,-27.893,-131.348,23,57,47602
0.053,-0.295,0.070,4.700,-30.762,-171.326,23,57,47617
0.007,-0.327,0.119,9.033,-34.973,-190.430,23,56,47632
-0.027,-0.404,0.164,8.301,-41.321,-224.182,23,56,47647
0.000,-0.492,0.197,6.653,-42.114,-253.662,23,57,47663
0.111,-0.590,0.182,5.371,-41.321,-267.029,23,57,47677
0.061,-0.717,0.199,-0.183,-44.739,-287.720,23,57,47692
0.096,-0.858,0.246,-5.127,-55.542,-306.885,23,57,47707
0.130,-0.933,0.314,-8.057,-45.288,-337.769,23,57,47722
0.107,-1.111,0.368,-11.658,-42.297,-343.872,23,57,47737
0.035,-1.559,0.320,-6.958,-52.429,-348.938,23,57,47752
0.431,-1.944,0.534,-17.212,-33.508,-359.436,23,57,47767
0.827,-2.158,0.487,-12.878,-25.391,-368.164,23,57,47782
1.019,-2.277,0.222,-8.972,8.301,-367.249,23,57,47797
0.841,-2.354,0.044,-13.550,11.475,-309.326,23,57,47812
1.189,-1.884,-0.245,-8.728,-22.522,-234.497,23,57,47827
1.417,-1.667,-0.332,1.831,-79.285,-196.045,23,57,47842
1.702,-1.543,-0.311,34.180,-129.761,-101.440,23,57,47857
2.060,-0.992,-0.031,22.827,-133.972,-2.747,23,57,47873
2.041,-0.910,0.114,10.925,-107.178,43.396,23,57,47887
2.105,-0.927,0.250,0.488,-18.433,107.727,23,57,47902
1.917,-1.069,0.317,-10.742,48.218,161.255,23,57,47917
-3.813,-1.906,-0.035,9.583,111.023,135.010,23,57,47932
-3.364,-1.703,0.398,80.444,-33.630,45.898,23,57,47947
1.479,-0.296,1.885,-131.653,94.666,111.938,23,57,47962
-0.283,-2.994,0.753,47.180,58.228,144.836,23,57,47977
0.047,-1.726,0.954,59.387,16.907,132.446,23,57,47992
0.598,-1.159,0.169,38.574,197.205,101.624,23,57,48007
0.397,-1.155,-0.511,77.087,169.800,91.370,23,57,48022
0.301,-1.109,-0.549,55.115,147.827,90.942,23,57,48037
0.225,-0.965,-0.482,16.602,57.190,109.314,23,57,48052
0.200,-0.996,0.030,-4.150,-59.509,116.577,23,57,48067
0.129,-1.068,0.343,-12.817,-81.482,106.079,23,57,48083
0.278,-1.087,0.337,-7.446,-51.086,93.628,23,57,48097
0.431,-1.081,0.328,10.376,8.667,66.650,23,57,48112
0.245,-1.056,0.214,17.212,45.959,49.988,23,57,48128
0.216,-1.049,0.210,21.362,61.646,42.847,23,57,48142
0.170,-1.013,0.024,23.926,75.378,30.151,23,57,48157
-0.000,-0.990,-0.194,14.404,24.536,34.546,23,57,48172
-0.032,-0.989,-0.057,8.911,-3.601,38.330,23,57,48187
0.041,-1.003,0.018,2.563,-23.743,40.161,23,57,48202
0.146,-1.030,0.111,3.540,-9.155,36.072,23,57,48217
0.183,-1.032,0.127,7.202,12.085,29.297,23,57,48232
0.158,-1.021,0.142,10.498,21.667,26.245,23,57,48247
0.089,-1.001,0.105,13.611,28.015,23.499,23,57,48262
0.010,-0.994,0.011,11.719,11.780,27.710,23,57,48277
0.011,-1.001,-0.014,10.071,2.014,30.273,23,57,48292
0.081,-1.019,-0.023,7.019,-9.521,34.058,23,52,48307
0.157,-1.027,0.046,6.165,-7.874,33.386,23,57,48322
0.074,-1.050,0.117,6.409,-7.446,35.522,23,57,48338
0.043,-1.053,0.098,6.165,-9.155,36.804,23,57,48352
0.044,-1.022,0.026,7.812,-11.108,40.955,23,57,48367
0.060,-1.027,0.037,8.850,-4.089,46.997,23,57,48382
0.045,-1.034,0.047,9.949,-1.892,50.720,23,57,48397
0.065,-1.047,0.052,9.644,5.127,59.143,23,57,48412
-0.030,-1.197,-0.042,8.179,3.113,70.129,22,49,48427
-0.062,-1.160,0.111,7.935,-1.709,76.721,23,57,48442
0.010,-1.141,0.176,7.629,4.150,88.257,23,57,48457
0.036,-1.224,0.162,8.545,20.935,100.098,23,57,48472
-0.020,-1.323,0.094,11.475,25.696,116.272,23,57,48487
-0.013,-1.389,0.096,12.329,23.315,125.671,23,57,48503
-0.044,-1.512,0.204,14.587,16.541,144.348,23,57,48517
-0.118,-1.760,0.312,12.817,20.386,163.879,23,57,48532
-0.222,-1.977,0.383,12.451,18.311,175.049,23,57,48547
-0.594,-2.178,0.525,17.761,-12.695,203.003,23,57,48562
-1.131,-2.593,0.848,4.028,-35.156,227.905,23,57,48577
-0.992,-2.412,0.749,12.817,-32.959,218.018,23,57,48592
-0.647,-2.217,0.324,12.695,-43.640,215.820,23,57,48607
-0.014,-1.750,-0.006,-15.808,-61.462,210.754,23,57,48622
0.615,-1.780,-0.249,-40.771,-1.038,169.067,23,57,48637
0.637,-1.682,-0.056,-40.527,38.208,143.494,23,57,48652
0.216,-1.259,-0.432,-2.625,19.531,100.281,23,57,48667
0.066,-0.487,0.335,-40.405,26.855,40.649,23,57,48682
-0.593,-0.703,-0.227,-16.968,52.246,-9.521,23,57,48697
-0.518,-0.689,-0.470,27.161,-43.945,-68.298,23,57,48713
-0.081,-0.339,-0.416,8.850,-69.214,-75.806,23,57,48727
0.137,-0.109,-0.157,-28.259,-68.054,-108.643,23,57,48742
0.050,-0.177,0.028,-30.762,-62.073,-147.705,23,57,48758
-0.052,-0.305,0.075,-26.306,-60.608,-167.053,23,57,48772
-0.035,-0.375,0.053,-22.156,-53.589,-202.881,23,57,48787
0.053,-0.487,0.022,-17.761,-46.082,-234.619,23,57,48802
0.111,-0.572,0.007,-15.198,-40.527,-261.597,23,57,48817
0.103,-0.613,0.030,-14.221,-35.828,-276.672,23,57,48832
0.053,-0.766,0.047,-10.193,-28.687,-306.396,23,57,48847
0.039,-0.989,0.038,-10.986,-37.964,-322.083,23,57,48862
0.045,-1.116,0.068,-11.963,-48.950,-324.097,23,57,48877
0.056,-1.425,0.139,-11.536,-67.566,-329.834,23,57,48892
0.380,-1.861,0.331,-7.141,-57.678,-342.529,23,57,48907
0.836,-2.088,0.224,-0.061,-40.588,-359.192,23,57,48923
0.819,-2.088,0.164,2.075,-23.071,-358.032,23,57,48937
0.664,-2.298,0.010,0.244,-14.526,-324.280,23,57,48952
0.832,-2.138,-0.068,4.333,-70.007,-265.686,23,57,48967
1.041,-1.932,-0.057,4.822,-86.853,-234.924,23,57,48982
1.317,-1.620,-0.143,26.184,-99.854,-170.227,23,57,48997
1.761,-1.317,-0.052,43.091,-98.511,-87.830,23,57,49012
1.857,-0.934,0.178,36.072,-83.923,-39.612,23,57,49027
1.872,-0.878,0.341,16.846,-18.738,41.138,23,57,49042
1.879,-0.902,0.414,0.061,66.956,98.083,23,57,49057
1.711,-1.122,0.449,-5.371,107.910,121.460,23,57,49072
1.583,-1.225,0.391,0.549,169.434,153.015,23,57,49088
-4.488,-1.801,-0.003,52.551,215.637,46.265,23,57,49102
0.008,-0.869,0.326,89.783,97.351,30.518,23,57,49117
0.935,-0.261,1.592,-82.520,-33.875,123.962,23,57,49132
0.183,-2.711,0.936,7.019,57.312,143.921,23,57,49147
0.327,-1.168,0.759,41.138,11.230,129.761,23,57,49162
0.719,-1.252,0.365,42.969,157.776,101.440,23,57,49177
1.105,-1.638,-0.079,70.068,211.182,103.516,23,57,49192
-0.444,-0.745,-0.144,53.162,145.386,104.309,23,57,49207
0.283,-0.789,-0.285,12.451,70.007,110.352,23,57,49222
0.257,-1.104,-0.118,16.846,-70.679,123.352,23,57,49237
0.208,-1.048,0.498,-7.324,-62.561,104.919,23,57,49252
0.438,-1.039,0.339,3.418,-16.418,85.938,23,57,49267
0.423,-1.046,0.278,17.700,43.030,60.913,23,57,49282
0.286,-1.072,0.302,26.245,68.909,42.786,23,57,49297
0.212,-1.026,0.036,29.175,69.153,37.842,23,57,49312
0.024,-1.003,-0.080,20.569,21.790,38.513,23,57,49327
0.044,-0.999,-0.019,15.320,-6.409,38.757,23,57,49342
0.189,-1.012,-0.015,12.329,9.460,32.959,23,57,49357
0.154,-1.042,-0.020,6.958,15.930,30.823,23,57,49372
0.122,-1.034,0.042,7.019,16.541,27.588,23,57,49388
0.094,-1.008,0.177,10.986,13.123,24.658,23,57,49402
0.070,-1.001,0.150,10.925,8.545,24.658,23,57,49417
-0.010,-1.027,0.061,9.399,-5.005,28.015,23,57,49432
0.118,-1.052,0.032,10.315,-12.756,28.687,23,57,49447
0.092,-1.043,0.031,8.118,-12.939,28.870,23,57,49462
0.090,-1.055,0.062,8.545,-13.367,29.724,23,57,49477
0.069,-1.080,0.027,10.620,-17.029,31.250,23,57,49492
0.017,-1.067,0.093,12.512,-24.414,35.950,23,57,49507
0.063,-1.075,0.152,11.536,-21.912,37.109,23,57,49522
0.039,-1.116,0.294,9.033,-10.437,39.490,23,57,49537
0.058,-1.019,0.290,11.780,3.784,45.715,23,57,49552
-0.029,-1.061,0.067,11.780,13.672,49.805,23,57,49567
-0.034,-1.124,-0.043,12.573,18.127,63.782,23,57,49582
-0.087,-1.127,-0.001,13.794,19.104,79.834,23,57,49597
0.002,-1.191,0.131,14.343,28.442,93.689,23,57,49612
0.003,-1.243,0.133,14.954,32.166,100.525,23,57,49627
-0.004,-1.353,0.136,16.052,34.302,114.563,23,57,49642
-0.037,-1.440,0.108,17.456,27.222,127.441,23,57,49657
-0.030,-1.467,0.122,18.188,22.705,134.399,23,57,49672
-0.083,-1.591,0.202,18.738,13.733,150.208,23,57,49687
-0.370,-1.962,0.182,15.137,5.188,164.246,23,57,49702
-0.723,-1.977,0.497,18.127,-10.437,184.937,23,57,49717
-0.878,-2.046,0.692,20.386,-53.406,196.777,23,57,49732
-1.384,-2.481,0.616,14.709,-80.139,200.684,23,57,49747
-0.115,-1.941,0.448,24.048,-52.673,199.646,23,57,49763
0.356,-1.951,0.108,16.907,-44.495,202.271,23,57,49777
0.142,-1.754,-0.137,-9.644,-40.588,183.044,23,57,49792
0.351,-1.473,0.144,-30.701,-2.258,150.024,23,57,49807
0.689,-1.237,-0.144,-23.193,4.089,127.869,23,57,49822
0.587,-1.022,0.409,-46.631,26.306,86.121,23,57,49837
-0.240,-0.996,-0.055,20.264,40.894,-1.892,23,57,49852
-0.227,-0.686,-0.158,34.729,-11.658,-32.410,23,57,49867
-0.079,-0.530,-0.137,16.907,-29.236,-40.222,23,57,49882
0.173,-0.385,-0.126,-12.207,-38.208,-67.871,23,57,49897
0.184,-0.354,-0.055,-11.047,-39.856,-106.140,23,57,49912
0.135,-0.340,0.004,-6.836,-40.527,-125.732,23,57,49928
0.065,-0.356,0.086,-7.324,-40.039,-163.940,23,57,49942
0.072,-0.445,0.121,-11.230,-29.724,-198.242,23,57,49957
0.049,-0.529,0.054,-8.362,-25.391,-231.445,23,57,49972
0.083,-0.552,0.022,-2.258,-26.001,-246.521,23,57,49987
0.078,-0.693,0.016,-4.150,-34.180,-266.968,23,57,50002
0.059,-0.814,0.020,-3.906,-55.664,-283.264,23,57,50017
0.104,-0.817,0.072,-1.831,-60.425,-296.753,23,57,50032
0.104,-0.951,0.151,-2.197,-60.974,-317.749,23,57,50047
0.016,-1.249,0.198,-3.174,-87.463,-315.979,23,57,50062
0.156,-1.509,0.351,-3.906,-97.778,-316.956,23,57,50077
0.344,-1.732,0.455,-2.563,-84.351,-325.562,23,57,50093
0.961,-2.036,0.335,5.798,-51.880,-340.454,23,57,50107
1.006,-2.034,0.186,-0.488,0.793,-325.928,23,57,50122
0.971,-1.994,0.126,-2.930,3.723,-301.819,23,57,50137
1.018,-1.735,0.038,-9.155,-34.729,-241.516,23,57,50152
1.375,-1.451,-0.052,-5.432,-64.636,-177.673,23,57,50167
1.530,-1.435,-0.089,4.211,-73.486,-141.602,23,57,50182
1.823,-1.265,0.024,19.653,-66.162,-68.054,23,57,50197
1.852,-1.131,0.080,18.005,-42.786,15.137,23,57,50212
1.973,-1.046,0.172,14.404,7.629,85.266,23,57,50227
1.969,-1.051,0.162,3.479,24.170,115.967,23,57,50242
-0.235,-1.603,0.207,13.367,116.638,119.690,23,57,50257
-3.042,-1.523,0.137,70.007,12.634,63.904,23,57,50272
-0.153,-1.031,0.504,26.550,-71.228,93.262,23,57,50287
0.364,-1.387,1.163,-105.103,122.742,146.179,23,57,50303
0.144,-1.943,0.567,41.443,45.410,135.437,23,57,50317
0.205,-0.966,0.362,26.855,84.900,117.126,23,57,50332
0.426,-1.178,-0.078,47.791,196.960,93.872,23,57,50347
0.586,-1.209,-0.256,59.814,168.396,95.703,23,57,50362
0.162,-1.132,-0.230,29.602,103.027,103.088,23,57,50377
0.289,-1.068,-0.099,13.794,43.152,114.197,23,57,50392
0.038,-1.049,0.202,-0.305,-50.720,115.417,23,57,50407
0.218,-0.975,0.259,3.723,-69.519,103.577,23,57,50422
0.352,-1.009,0.311,7.874,-49.255,93.079,22,49,50437
0.394,-1.053,0.294,18.433,5.737,67.017,23,57,50452
0.268,-1.035,0.162,22.400,45.959,48.401,23,57,50467
0.240,-1.024,0.067,24.841,75.134,33.264,22,49,50482
0.205,-1.013,-0.058,23.376,64.880,29.114,23,57,50497
-0.006,-0.992,-0.173,11.414,18.127,33.142,22,49,50513
0.022,-1.001,-0.031,2.258,-17.639,35.645,22,49,50527
0.071,-1.010,0.027,1.587,-21.057,34.363,22,49,50542
0.169,-1.015,0.091,3.052,-7.812,26.855,22,49,50557
0.197,-1.031,0.134,6.104,10.010,19.653,22,49,50572
0.118,-1.004,0.147,8.484,18.494,16.418,22,49,50587
0.055,-1.000,0.115,10.559,21.240,15.198,22,49,50602
0.011,-1.001,0.041,9.766,10.132,18.494,22,49,50617
0.042,-1.002,0.024,9.094,-1.953,22.705,22,49,50632
0.065,-1.003,0.058,9.094,-4.456,23.926,22,49,50647
0.122,-1.038,0.079,10.376,-5.676,23.804,22,49,50662
0.114,-1.032,0.111,10.742,-10.071,24.536,22,49,50677
0.079,-1.035,0.069,10.376,-13.733,26.184,22,49,50692
0.051,-1.058,0.018,10.254,-22.095,28.809,22,49,50707
0.031,-1.008,-0.007,10.254,-22.888,32.654,22,49,50722
0.017,-1.042,0.006,12.756,-13.977,37.537,22,49,50737
-0.077,-1.077,-0.020,11.292,-6.836,48.096,22,49,50752
-0.125,-1.125,-0.153,10.254,-5.432,55.359,22,49,50767
-0.261,-1.108,-0.104,10.437,-3.845,75.134,22,49,50782
-0.154,-1.128,0.006,10.620,8.362,94.238,22,49,50798
0.014,-1.258,0.251,10.376,20.203,109.558,22,49,50812
-0.041,-1.312,0.260,13.916,35.767,118.347,22,49,50827
0.092,-1.388,0.276,16.907,39.490,134.766,22,49,50843
0.054,-1.571,0.253,18.066,38.818,149.353,22,49,50857
0.007,-1.723,0.208,16.357,38.635,158.142,22,49,50872
-0.380,-2.058,0.186,16.541,21.973,179.688,22,49,50887
-0.549,-2.177,0.489,20.691,-20.020,210.754,22,49,50902
-1.365,-2.717,0.915,11.658,-46.204,228.027,22,49,50917
-1.507,-2.770,0.994,22.156,-79.407,236.694,22,49,50932
-0.718,-2.161,0.502,25.635,-86.487,224.365,22,49,50947
0.087,-1.743,0.048,5.249,-85.205,215.759,22,49,50962
0.557,-1.682,-0.191,-8.240,-80.322,208.374,22,49,50977
0.498,-1.524,0.042,-35.706,-23.560,162.048,22,49,50992
0.109,-1.198,-0.203,-15.076,1.099,106.140,22,49,51007
0.410,-0.892,0.198,-14.771,-0.427,84.351,22,49,51022
-0.126,-0.593,0.117,-8.728,35.767,-2.686,22,49,51037
-0.371,-0.573,-0.246,29.907,17.151,-67.322,22,49,51052
-0.145,-0.299,-0.266,28.870,-22.217,-92.102,22,49,51067
-0.036,-0.166,-0.233,2.502,-30.151,-106.506,22,49,51082
0.072,-0.096,-0.108,-18.188,-37.109,-140.503,22,49,51097
0.095,-0.136,-0.044,-20.264,-48.645,-173.706,22,49,51112
0.070,-0.167,-0.000,-19.775,-50.720,-190.247,22,49,51127
-0.041,-0.292,0.026,-15.991,-43.457,-226.440,22,49,51142
-0.003,-0.409,-0.007,-12.085,-37.292,-257.874,22,49,51157
0.035,-0.459,-0.017,-7.996,-36.926,-269.653,22,49,51172
0.043,-0.664,-0.026,-12.329,-46.692,-285.461,22,49,51187
0.108,-0.743,0.038,-10.193,-63.538,-308.350,22,49,51202
0.115,-0.803,0.095,-9.399,-63.171,-322.449,22,49,51217
-0.007,-1.289,0.161,-3.906,-81.909,-329.407,22,49,51232
0.094,-1.680,0.267,4.211,-89.355,-337.036,22,49,51247
0.809,-2.087,0.416,5.249,-70.251,-343.506,22,49,51262
1.100,-2.252,0.343,14.832,-40.039,-357.239,22,49,51277
1.096,-2.288,0.221,5.737,14.465,-344.482,22,49,51293
0.917,-2.242,0.011,-0.610,-0.061,-283.325,22,49,51307
1.103,-1.989,-0.115,-2.441,-33.020,-246.582,22,49,51322
1.546,-1.631,-0.341,9.338,-69.031,-169.983,22,49,51337
1.792,-1.405,-0.092,44.922,-103.455,-73.975,22,49,51352
1.940,-1.060,0.067,37.781,-98.999,-25.391,22,49,51367
1.920,-0.847,0.285,13.367,-44.373,60.547,22,49,51382
1.890,-0.838,0.368,-6.226,30.823,118.042,22,49,51397
1.092,-1.841,0.212,-10.193,96.497,126.770,22,49,51412
-3.491,-1.690,-0.104,59.204,67.078,62.317,22,49,51427
0.710,-0.649,1.604,-55.420,-11.536,104.736,22,49,51442
-0.323,-2.477,1.176,-27.100,113.159,160.645,22,49,51457
0.088,-2.380,0.751,50.293,65.308,153.198,22,49,51472
0.516,-1.122,0.432,18.738,170.837,129.150,22,49,51487
0.510,-1.033,-0.777,81.116,202.820,94.421,22,49,51502
0.623,-1.000,-0.707,66.528,169.373,94.727,22,49,51517
0.168,-1.070,-0.339,20.386,80.994,114.502,22,49,51532
0.131,-1.006,-0.015,-5.676,-54.504,123.169,22,49,51547
0.238,-0.962,0.270,-16.907,-84.656,123.901,22,49,51562
0.259,-1.053,0.344,-10.498,-60.608,103.699,22,49,51578
0.592,-1.087,0.358,12.817,5.310,67.322,22,49,51592
0.347,-1.082,0.232,16.418,32.166,37.598,22,49,51607
0.277,-1.064,0.159,22.949,63.538,36.804,22,49,51622
0.220,-1.003,0.017,20.386,66.406,24.536,22,49,51637
-0.015,-0.999,-0.134,11.047,16.418,28.687,22,49,51652
0.000,-0.994,-0.076,6.104,-4.578,30.212,22,49,51667
0.089,-1.018,0.050,0.671,-18.127,29.968,22,49,51682
0.164,-1.027,0.102,0.488,-6.775,24.353,22,49,51697
0.160,-1.015,0.173,2.380,0.427,21.179,22,49,51712
0.145,-0.993,0.229,9.033,12.390,14.832,22,49,51727
0.087,-0.984,0.114,10.864,17.151,12.817,22,49,51742
0.021,-0.998,-0.037,8.850,-0.366,17.090,22,49,51757
0.003,-1.001,-0.007,6.958,-11.963,20.386,22,49,51772
0.062,-1.045,0.057,3.418,-22.095,23.804,22,49,51787
0.093,-1.051,0.105,3.235,-21.729,24.353,22,49,51802
0.072,-1.042,0.101,2.869,-19.470,25.269,22,49,51817
-0.011,-1.002,0.045,3.479,-16.174,29.724,22,49,51832
-0.009,-1.037,0.005,4.700,-11.108,37.109,22,49,51847
-0.090,-1.023,0.059,5.188,-9.399,47.729,22,49,51863
-0.091,-1.042,0.028,5.615,-1.831,53.650,22,49,51877
-0.082,-1.069,0.005,4.517,11.841,66.528,22,49,51892
-0.157,-1.173,-0.039,4.150,10.742,83.191,22,49,51907
-0.138,-1.148,0.054,5.188,10.803,91.309,22,49,51922
0.025,-1.150,0.242,5.188,20.630,104.248,22,49,51937
0.168,-1.219,0.323,4.761,40.222,114.197,22,49,51952
0.072,-1.354,0.252,5.005,43.945,121.033,22,49,51967
0.071,-1.419,0.188,5.066,39.246,134.155,22,49,51983
0.009,-1.597,0.111,2.014,34.302,148.987,22,49,51997
-0.272,-1.870,0.091,3.296,23.926,168.823,22,49,52012
-0.341,-1.953,0.190,7.629,12.573,181.458,22,49,52027
-0.549,-2.247,0.471,3.784,-19.714,210.327,22,49,52042
-1.272,-2.695,0.738,-5.005,-48.096,229.675,22,49,52057
-1.086,-2.532,0.682,12.329,-45.532,223.999,22,49,52072
-0.427,-2.085,0.337,5.371,-55.420,216.614,22,49,52087
0.240,-1.775,-0.125,-7.812,-61.584,207.031,22,49,52102
0.544,-1.537,-0.020,-20.813,-54.138,173.767,22,49,52117
0.451,-1.455,0.035,-38.574,19.165,144.409,22,49,52132
0.324,-1.114,-0.309,-12.268,8.667,105.896,22,49,52148
0.135,-0.509,0.319,-36.499,25.696,44.250,22,49,52162
-0.314,-0.616,0.101,-3.601,45.776,-6.470,22,49,52177
-0.386,-0.613,-0.324,41.260,8.484,-56.030,22,49,52192
-0.025,-0.256,-0.278,18.433,-31.494,-75.684,22,49,52207
0.127,-0.134,-0.096,-0.366,-29.419,-91.736,22,49,52222
0.091,-0.170,-0.046,-9.033,-23.010,-129.944,22,49,52237
-0.031,-0.235,0.038,-1.465,-30.945,-167.419,22,49,52252
-0.036,-0.301,0.078,-2.136,-34.912,-200.562,22,49,52267
-0.001,-0.339,0.077,-3.113,-34.180,-215.576,22,49,52282
0.064,-0.412,0.059,-1.892,-31.555,-244.995,22,49,52297
0.023,-0.538,0.067,-0.549,-33.142,-271.057,22,49,52313
-0.022,-0.663,0.076,-1.831,-39.062,-279.236,22,49,52327
0.040,-0.763,0.097,-3.967,-58.716,-297.302,22,49,52342
0.162,-0.855,0.183,-4.944,-55.908,-323.975,22,49,52357
0.135,-1.293,0.268,-9.094,-70.312,-330.933,22,49,52372
0.051,-1.498,0.256,-3.784,-71.716,-334.839,22,49,52387
0.344,-1.822,0.415,-6.348,-56.091,-348.999,22,49,52402
1.050,-2.166,0.256,-3.235,-30.762,-363.953,22,49,52417
1.107,-2.298,0.161,-4.883,-12.878,-359.253,22,49,52432
0.817,-2.382,0.026,-7.996,-12.329,-309.753,22,49,52447
1.038,-1.977,-0.147,0.793,-73.059,-236.877,22,49,52462
1.388,-1.648,-0.280,7.507,-93.445,-199.219,22,49,52478
1.605,-1.525,-0.159,40.527,-122.070,-110.657,22,49,52492
1.987,-0.998,0.064,33.386,-100.769,-20.691,22,49,52507
1.894,-0.872,0.330,8.911,-37.964,64.941,22,49,52522
1.897,-0.889,0.389,2.075,8.606,93.384,22,49,52537
1.848,-1.029,0.401,-9.155,94.788,142.090,22,49,52552
-0.509,-1.528,0.684,-1.160,204.773,128.052,22,49,52567
-4.571,-2.009,-0.241,63.660,226.074,33.203,22,49,52582
0.517,-0.586,0.666,25.818,-33.203,57.434,22,49,52597
0.139,-1.630,1.806,-102.173,180.969,132.385,22,49,52612
0.012,-1.961,0.775,39.673,5.005,118.042,22,49,52627
0.114,-1.131,1.152,23.621,66.711,110.901,22,49,52642
0.797,-1.485,-0.227,66.895,227.539,90.027,22,49,52657
0.432,-1.160,-0.538,67.078,157.776,102.295,22,49,52672
-0.186,-0.915,-0.333,31.250,112.732,106.384,22,49,52687
0.187,-0.920,-0.251,0.366,18.799,118.896,22,49,52702
0.167,-1.007,0.118,-0.671,-91.431,122.314,22,49,52717
0.193,-1.041,0.513,-10.925,-63.232,105.774,22,49,52732
0.634,-1.031,0.270,9.521,48.096,63.721,22,49,52747
0.546,-1.059,0.111,9.583,60.547,52.063,22,49,52762
0.212,-1.036,0.144,14.343,63.599,41.504,22,49,52777
0.061,-1.014,0.078,12.634,50.598,36.804,22,49,52792
0.001,-1.022,-0.028,11.780,28.198,37.720,22,49,52807
0.102,-0.994,0.016,5.310,-0.183,38.635,22,49,52822
0.151,-1.012,0.077,2.686,4.272,34.912,22,49,52837
0.165,-1.018,0.096,2.808,6.104,32.471,22,49,52852
0.143,-1.004,0.165,5.615,7.446,28.381,22,49,52867
0.163,-0.988,0.167,8.484,13.367,24.353,22,49,52882
0.074,-1.007,0.038,6.348,5.249,26.306,22,49,52897
0.039,-1.035,0.014,4.639,-5.676,28.687,22,49,52912
0.081,-1.035,0.059,2.502,-19.287,31.006,22,49,52927
0.168,-1.051,0.098,0.977,-18.982,29.968,22,49,52942
0.147,-1.051,0.098,0.488,-17.578,29.663,22,49,52957
0.047,-1.002,0.079,-0.061,-15.198,31.921,22,49,52972
0.032,-1.000,0.046,1.709,-11.719,38.391,22,49,52987
0.043,-1.039,0.125,3.113,-3.967,45.227,22,49,53002
0.016,-1.082,0.125,4.822,-3.967,49.683,22,49,53017
0.010,-1.069,0.131,4.822,-3.601,60.059,22,49,53032
-0.066,-1.115,0.107,3.601,2.625,73.730,22,49,53047
-0.087,-1.177,0.142,2.869,5.676,81.909,22,49,53062
0.008,-1.180,0.255,3.479,20.447,95.459,22,49,53077
0.079,-1.204,0.272,2.869,38.025,107.666,22,49,53092
0.037,-1.334,0.177,2.197,44.067,114.563,22,49,53107
-0.010,-1.413,0.144,1.160,47.302,129.272,22,49,53122
-0.060,-1.581,0.152,-1.099,48.157,146.484,22,49,53137
-0.294,-1.826,0.105,1.282,40.955,166.748,22,49,53152
-0.373,-1.921,0.145,5.615,32.654,179.077,22,49,53167
-0.452,-2.172,0.527,2.869,4.883,207.520,22,49,53182
-1.338,-2.862,0.560,-9.521,-45.898,229.614,22,49,53197
-1.484,-2.290,0.446,12.878,-61.279,225.464,22,49,53212
-0.334,-2.040,0.188,12.085,-81.970,220.642,22,49,53227
0.029,-1.768,-0.188,-3.845,-77.209,207.092,22,49,53242
0.670,-1.494,-0.036,-10.193,-26.855,172.729,22,49,53257
0.399,-1.364,0.142,-30.945,20.752,139.832,22,49,53272
0.280,-1.090,-0.259,1.953,-3.052,100.952,22,49,53287
-0.065,-0.515,0.448,-22.705,10.986,32.593,22,49,53302
-0.416,-0.627,0.216,11.475,37.415,-20.203,22,49,53317
-0.285,-0.614,-0.250,59.143,15.686,-72.205,22,49,53332
0.043,-0.267,-0.157,38.330,-17.029,-95.581,22,49,53347
0.114,-0.196,0.038,20.447,-13.123,-112.061,22,49,53362
0.074,-0.252,0.066,15.137,-9.521,-149.719,22,49,53377
-0.021,-0.334,0.161,25.696,-26.306,-185.852,22,49,53392
-0.012,-0.398,0.231,23.499,-39.795,-216.919,22,49,53407
0.004,-0.438,0.252,20.996,-44.128,-230.164,22,49,53422
0.045,-0.505,0.290,16.907,-44.067,-257.202,22,49,53437
0.048,-0.686,0.279,10.742,-42.114,-280.090,22,49,53452
0.032,-0.828,0.271,6.409,-47.791,-286.377,22,49,53467
0.088,-0.863,0.306,2.319,-58.899,-308.228,22,49,53482
0.139,-0.983,0.363,-5.798,-50.659,-331.970,22,49,53497
0.075,-1.421,0.384,-8.484,-61.279,-336.609,22,49,53512
0.113,-1.531,0.412,-7.812,-65.125,-342.163,22,49,53527
0.548,-1.904,0.512,-13.428,-51.514,-352.417,22,49,53542
1.111,-2.175,0.342,-16.418,-23.621,-356.812,22,49,53557
1.166,-2.278,0.252,-19.165,-2.930,-343.567,22,49,53572
0.945,-2.208,-0.062,-9.949,-14.221,-281.677,22,49,53587
1.363,-1.671,-0.257,-3.845,-65.491,-205.627,22,49,53602
1.627,-1.539,-0.264,7.996,-85.999,-115.417,22,49,53617
1.894,-1.305,-0.137,36.255,-112.061,-70.068,22,49,53632
2.037,-0.990,0.028,16.174,-87.952,21.973,22,49,53647
2.074,-0.894,0.298,2.747,-10.986,91.431,22,49,53662
2.068,-0.912,0.269,-2.808,29.236,118.408,22,49,53677
1.626,-1.089,0.503,-7.874,113.770,151.794,22,49,53692
-4.787,-2.128,-0.510,89.600,102.966,28.687,22,49,53707
1.440,-0.007,1.499,75.195,-57.373,49.805,22,49,53722
0.867,-0.948,2.203,-146.118,140.259,138.123,22,49,53737
-0.005,-2.621,0.623,72.083,25.024,138.916,22,49,53752
0.578,-1.071,0.759,30.823,53.772,128.296,22,49,53767
