acc x,acc y,acc z,gyro x,gyro y,gyro z,temp,humidity,timestamp
0.038,-0.055,0.993,1.282,0.244,0.610,30,18,69961
0.039,-0.054,0.994,1.282,0.305,0.488,30,18,69976
0.039,-0.052,0.992,1.404,0.305,0.610,30,18,69991
0.039,-0.053,0.992,1.282,0.305,0.671,30,18,70006
0.039,-0.052,0.993,1.221,0.305,0.488,30,18,70021
0.040,-0.052,0.994,0.916,0.244,0.366,30,18,70036
0.040,-0.054,0.993,1.221,0.183,0.671,30,18,70066
0.040,-0.054,0.994,1.404,0.244,0.610,30,18,70081
0.039,-0.054,0.993,1.404,0.244,0.488,30,18,70096
0.040,-0.055,0.993,1.343,0.244,0.610,30,18,70111
0.040,-0.054,0.993,1.343,0.366,0.671,30,18,70126
0.039,-0.055,0.994,0.916,0.305,0.366,30,18,70141
0.039,-0.052,0.992,1.160,0.244,0.671,30,18,70156
0.040,-0.053,0.994,1.221,0.427,0.610,30,18,70171
0.040,-0.052,0.993,1.221,0.122,0.610,30,18,70186
0.041,-0.051,0.992,1.038,0.305,0.427,30,18,70201
0.040,-0.051,0.993,1.160,0.244,0.488,30,18,70216
0.039,-0.052,0.994,1.282,0.244,0.427,30,18,70231
0.039,-0.052,0.994,1.282,0.305,0.549,30,18,70246
0.039,-0.053,0.994,1.404,0.305,0.488,30,18,70261
0.040,-0.054,0.993,1.465,0.244,0.549,30,18,70276
0.040,-0.054,0.992,1.343,0.244,0.610,30,18,70291
0.039,-0.054,0.993,0.977,0.183,0.427,30,18,70306
0.041,-0.054,0.992,1.221,0.366,0.610,30,18,70321
0.040,-0.054,0.993,1.282,0.305,0.610,30,18,70336
0.039,-0.054,0.993,1.221,0.244,0.671,30,18,70351
0.039,-0.052,0.994,1.221,0.366,0.549,30,18,70366
0.040,-0.052,0.994,1.160,0.244,0.549,30,18,70381
0.039,-0.052,0.995,1.282,0.183,0.488,30,18,70396
0.039,-0.052,0.992,0.977,0.305,0.305,30,18,70411
0.040,-0.052,0.993,1.221,0.244,0.610,30,18,70426
0.039,-0.052,0.994,1.282,0.366,0.671,30,18,70441
0.039,-0.053,0.992,0.977,0.488,0.549,30,18,70456
0.041,-0.053,0.992,1.282,0.244,0.732,30,18,70471
0.039,-0.054,0.993,1.343,0.244,0.549,30,18,70486
0.040,-0.054,0.993,1.221,0.183,0.427,30,18,70501
0.039,-0.054,0.993,1.282,0.183,0.549,30,18,70516
0.040,-0.052,0.993,1.282,0.244,0.671,30,18,70531
0.038,-0.052,0.994,1.160,0.488,0.366,30,18,70546
0.038,-0.052,0.994,1.282,0.183,0.549,30,18,70561
0.039,-0.053,0.992,1.221,0.244,0.671,30,18,70576
0.040,-0.052,0.993,1.160,0.061,0.610,30,18,70591
0.040,-0.053,0.992,0.305,0.061,-0.183,30,18,70606
0.041,-0.053,0.994,0.488,-0.061,-0.610,30,18,70621
0.042,-0.053,0.993,0.244,-0.061,-0.549,30,18,70636
0.039,-0.054,0.993,1.282,0.366,0.488,30,18,70696
0.040,-0.054,0.993,1.099,0.183,0.427,30,18,70711
0.039,-0.052,0.995,1.282,0.244,0.671,30,18,70726
0.038,-0.052,0.994,1.404,0.183,0.610,30,18,70741
0.038,-0.053,0.992,1.282,0.183,0.549,30,18,70756
0.040,-0.052,0.993,1.221,0.305,0.610,30,18,70771
0.040,-0.052,0.993,1.282,0.244,0.549,30,18,70786
0.041,-0.052,0.993,1.282,0.366,0.305,30,18,70801
0.039,-0.052,0.994,0.977,0.244,0.366,30,18,70816
0.040,-0.054,0.993,1.343,0.244,0.549,30,18,70831
0.040,-0.055,0.993,1.282,0.183,0.549,30,18,70846
0.039,-0.054,0.994,1.221,0.122,0.488,30,18,70861
0.039,-0.054,0.991,1.038,0.183,0.671,30,18,70876
0.039,-0.054,0.992,1.282,0.183,0.610,30,18,70891
0.040,-0.053,0.992,1.343,0.122,0.610,30,18,70906
0.040,-0.052,0.993,1.099,0.366,0.427,30,18,70921
0.040,-0.052,0.994,1.221,0.183,0.610,30,18,70936
0.040,-0.053,0.994,1.099,0.061,0.549,30,18,70966
0.039,-0.052,0.993,1.160,0.244,0.366,30,18,70981
0.040,-0.054,0.993,1.282,0.183,0.488,30,18,70996
0.039,-0.054,0.993,1.343,0.244,0.549,30,18,71011
0.039,-0.054,0.993,1.160,0.244,0.305,30,18,71026
0.039,-0.054,0.995,1.038,0.183,0.610,30,18,71041
0.039,-0.053,0.992,1.221,0.305,0.549,30,18,71056
0.040,-0.053,0.993,1.160,0.061,0.549,30,18,71071
0.041,-0.054,0.993,1.282,0.305,0.610,30,18,71086
0.040,-0.054,0.993,1.221,0.183,0.488,30,18,71101
0.041,-0.053,0.993,1.282,0.061,0.610,30,18,71116
0.040,-0.052,0.995,0.916,0.183,0.366,30,18,71131
0.039,-0.052,0.993,1.282,0.122,0.549,30,18,71146
0.038,-0.052,0.991,1.343,0.122,0.610,30,18,71161
0.039,-0.052,0.993,1.282,0.183,0.549,30,18,71176
0.039,-0.052,0.993,1.221,0.305,0.488,30,18,71191
0.040,-0.053,0.993,1.343,0.305,0.427,30,18,71206
0.040,-0.053,0.994,1.343,0.183,0.488,30,18,71221
0.039,-0.054,0.994,1.038,0.244,0.183,30,18,71236
0.041,-0.053,0.994,1.160,0.183,0.488,30,18,71251
0.041,-0.053,0.993,1.160,0.305,0.610,30,18,71266
0.040,-0.054,0.993,1.221,0.305,0.488,30,18,71281
0.040,-0.052,0.992,1.099,0.305,0.183,30,18,71296
0.039,-0.053,0.993,1.221,0.244,0.549,30,18,71311
0.039,-0.054,0.992,1.099,0.183,0.427,30,18,71326
0.040,-0.053,0.993,0.916,0.183,0.244,30,18,71342
0.039,-0.051,0.993,1.221,0.122,0.549,30,18,71356
0.039,-0.052,0.993,1.282,0.061,0.488,30,18,71371
0.040,-0.052,0.994,1.282,0.183,0.427,30,18,71387
0.039,-0.051,0.993,0.916,0.366,0.366,30,18,71401
0.041,-0.052,0.994,1.404,0.122,0.488,30,18,71416
0.040,-0.053,0.992,1.038,0.183,0.488,30,18,71432
0.041,-0.054,0.993,1.282,0.305,0.549,30,18,71446
0.041,-0.054,0.992,1.282,0.183,0.549,30,18,71461
0.040,-0.053,0.993,1.099,0.305,0.610,30,18,71477
0.039,-0.054,0.994,0.793,0.244,0.366,30,18,71491
0.038,-0.053,0.993,1.282,0.244,0.488,30,18,71506
0.040,-0.053,0.993,1.282,0.244,0.610,30,18,71522
0.040,-0.052,0.994,1.038,0.305,0.488,30,18,71536
0.040,-0.052,0.991,1.282,0.366,0.549,30,18,71551
0.040,-0.053,0.993,1.282,0.183,0.549,30,18,71566
0.038,-0.054,0.994,1.343,0.244,0.549,30,18,71581
0.040,-0.053,0.993,1.160,0.183,0.610,30,18,71596
0.040,-0.052,0.992,1.160,0.305,0.671,30,18,71612
0.040,-0.053,0.992,1.343,0.122,0.488,30,18,71626
0.040,-0.051,0.991,0.977,0.244,0.305,30,18,71641
0.040,-0.052,0.992,1.282,0.183,0.488,30,18,71657
0.039,-0.053,0.993,1.465,0.305,0.549,30,18,71671
0.038,-0.054,0.993,1.343,0.183,0.549,30,18,71686
0.039,-0.054,0.991,1.038,0.305,0.305,30,18,71702
0.039,-0.055,0.992,1.282,0.366,0.488,30,18,71716
0.040,-0.054,0.992,1.282,0.305,0.610,30,18,71731
0.040,-0.054,0.992,1.160,0.366,0.488,30,18,71747
0.040,-0.053,0.991,1.282,0.427,0.488,30,18,71761
0.038,-0.053,0.992,1.282,0.183,0.671,30,18,71776
0.040,-0.052,0.992,1.282,0.183,0.671,30,18,71792
0.041,-0.053,0.992,1.038,0.305,0.305,30,18,71806
0.039,-0.052,0.992,1.160,0.366,0.549,30,18,71821
0.039,-0.052,0.992,1.343,0.244,0.732,30,18,71837
0.039,-0.054,0.993,1.282,0.305,0.427,30,18,71851
0.038,-0.052,0.992,1.343,0.305,0.549,30,18,71866
0.039,-0.051,0.993,1.404,0.305,0.732,30,18,71882
0.038,-0.051,0.994,1.343,0.244,0.732,30,18,71896
0.039,-0.052,0.992,1.038,0.122,0.366,30,18,71911
0.040,-0.052,0.991,1.282,0.183,0.549,30,18,71927
0.040,-0.052,0.993,1.160,0.305,0.610,30,18,71941
0.040,-0.052,0.994,1.282,0.244,0.488,30,18,71956
0.040,-0.054,0.994,1.221,0.305,0.549,30,18,71971
0.040,-0.055,0.993,1.221,0.183,0.488,30,18,71986
0.040,-0.055,0.994,1.282,0.244,0.549,30,18,72001
0.040,-0.055,0.993,1.038,0.244,0.488,30,18,72017
0.040,-0.054,0.992,1.221,0.183,0.610,30,18,72031
0.039,-0.053,0.993,1.282,0.244,0.549,30,18,72046
0.038,-0.052,0.993,1.099,0.244,0.427,30,18,72061
0.039,-0.051,0.994,1.343,0.305,0.427,30,18,72076
0.038,-0.051,0.994,1.282,0.366,0.610,30,18,72091
0.040,-0.051,0.992,1.282,0.183,0.427,30,18,72106
0.040,-0.053,0.993,1.160,0.244,0.366,30,18,72121
0.039,-0.053,0.992,1.282,0.244,0.610,30,18,72136
0.039,-0.054,0.993,1.221,0.183,0.671,30,18,72151
0.039,-0.056,0.993,1.160,0.366,0.366,30,18,72166
0.040,-0.054,0.994,1.343,0.244,0.427,30,18,72181
0.042,-0.054,0.993,1.221,0.305,0.488,30,18,72197
0.041,-0.054,0.991,1.343,0.183,0.610,30,18,72211
0.040,-0.053,0.992,0.916,0.122,0.488,30,18,72226
0.040,-0.051,0.990,1.221,0.122,0.610,30,18,72242
0.039,-0.052,0.992,1.221,0.366,0.488,30,18,72256
0.039,-0.051,0.993,1.099,0.183,0.488,30,18,72271
0.039,-0.054,0.992,1.343,0.305,0.549,30,18,72316
0.041,-0.054,0.993,1.099,0.427,0.427,30,18,72332
0.040,-0.053,0.993,1.221,0.427,0.488,30,18,72346
0.040,-0.054,0.993,1.221,0.183,0.427,30,18,72361
0.041,-0.053,0.992,1.160,0.305,0.061,30,18,72376
0.041,-0.053,0.994,1.160,0.305,0.549,30,18,72391
0.040,-0.052,0.992,1.221,0.244,0.549,30,18,72406
0.039,-0.052,0.991,1.099,0.305,0.427,30,18,72422
0.039,-0.053,0.992,1.221,0.244,0.488,30,18,72436
0.040,-0.054,0.990,1.160,0.366,0.671,30,18,72451
0.039,-0.053,0.993,1.343,0.366,0.671,30,18,72466
0.039,-0.053,0.994,1.160,0.488,0.305,30,18,72481
0.039,-0.054,0.993,1.282,0.305,0.488,30,18,72496
0.040,-0.054,0.993,1.343,0.305,0.549,30,18,72512
0.040,-0.052,0.992,1.221,0.305,0.427,30,18,72526
0.040,-0.052,0.992,1.038,0.244,0.366,30,18,72541
0.041,-0.052,0.992,1.160,0.244,0.549,30,18,72556
0.040,-0.053,0.991,1.099,0.305,0.366,30,18,72571
0.039,-0.052,0.992,1.221,0.244,0.610,30,18,72586
0.039,-0.053,0.993,1.221,0.305,0.610,30,18,72602
0.040,-0.053,0.995,1.282,0.305,-0.183,30,18,72616
0.038,-0.052,0.993,0.610,0.183,-0.183,30,18,72631
0.039,-0.052,0.992,0.854,0.427,0.183,30,18,72646
0.039,-0.053,0.994,0.977,0.305,0.366,30,18,72661
0.040,-0.052,0.995,1.160,0.305,0.366,30,18,72676
0.040,-0.051,0.991,1.343,0.305,0.610,30,18,72691
0.041,-0.052,0.994,1.282,0.244,0.549,30,18,72706
0.040,-0.051,0.993,1.282,0.244,0.549,30,18,72721
0.040,-0.052,0.993,1.160,0.244,0.549,30,18,72737
0.041,-0.053,0.994,1.343,0.244,0.549,30,18,72751
0.040,-0.053,0.993,1.282,0.305,0.671,30,18,72766
0.040,-0.055,0.993,1.099,0.305,0.488,30,18,72781
0.040,-0.054,0.993,1.343,0.244,0.549,30,18,72796
0.039,-0.054,0.992,1.343,0.244,0.549,30,18,72811
0.039,-0.053,0.992,1.160,0.122,0.488,30,18,72826
0.040,-0.052,0.991,1.099,0.305,0.610,30,18,72841
0.039,-0.052,0.992,1.282,0.183,0.732,30,18,72856
0.040,-0.052,0.991,1.282,0.183,0.671,30,18,72871
0.039,-0.052,0.993,1.038,0.305,0.305,30,18,72886
0.040,-0.053,0.991,1.282,0.122,0.549,30,18,72901
0.039,-0.054,0.993,1.160,0.244,0.549,30,18,72917
0.039,-0.052,0.990,1.282,0.183,0.549,30,18,72931
0.041,-0.054,0.992,1.221,0.427,0.366,30,18,72946
0.038,-0.054,0.992,1.221,0.244,0.488,30,18,72962
0.039,-0.052,0.992,1.404,0.183,0.610,30,18,72976
0.040,-0.053,0.990,1.221,0.183,0.488,30,18,72991
0.040,-0.054,0.992,1.221,0.305,0.610,30,18,73006
0.040,-0.052,0.991,1.343,0.244,0.488,30,18,73021
0.041,-0.052,0.993,1.404,0.244,0.549,30,18,73036
0.038,-0.052,0.991,0.854,0.061,0.305,30,18,73051
0.040,-0.052,0.992,1.343,0.122,0.488,30,18,73066
0.038,-0.052,0.991,1.160,0.183,0.488,30,18,73081
0.040,-0.054,0.992,1.282,0.183,0.671,30,18,73096
0.039,-0.054,0.991,1.160,0.305,0.671,30,18,73111
0.041,-0.054,0.990,1.343,0.366,0.671,30,18,73126
0.039,-0.054,0.992,1.221,0.305,0.488,30,18,73141
0.041,-0.053,0.991,1.282,0.305,0.488,30,18,73171
0.040,-0.051,0.992,1.160,0.183,0.488,30,18,73186
0.041,-0.052,0.992,1.160,0.305,0.488,30,18,73201
0.039,-0.051,0.994,1.221,0.366,0.610,30,18,73216
0.039,-0.051,0.992,1.343,0.244,0.549,30,18,73231
0.039,-0.051,0.991,1.099,0.305,0.488,30,18,73246
0.039,-0.052,0.992,1.221,0.122,0.610,30,18,73261
0.039,-0.053,0.991,1.648,0.366,0.549,30,18,73276
0.039,-0.053,0.992,1.282,0.183,0.488,30,18,73291
0.040,-0.054,0.991,1.099,0.183,0.549,30,18,73306
0.038,-0.055,0.992,1.282,0.305,0.488,30,18,73321
0.041,-0.054,0.991,1.221,0.427,0.488,30,18,73336
0.041,-0.052,0.991,1.160,0.305,0.305,30,18,73351
0.040,-0.053,0.992,1.282,0.183,0.549,30,18,73366
0.040,-0.053,0.990,1.343,0.305,0.488,30,18,73381
0.039,-0.052,0.992,0.977,0.244,0.244,30,18,73396
0.039,-0.053,0.992,1.221,0.305,0.671,30,18,73411
0.039,-0.052,0.992,1.282,0.305,0.549,30,18,73426
0.039,-0.052,0.993,1.160,0.244,0.244,30,18,73441
0.040,-0.052,0.992,1.343,0.244,0.488,30,18,73456
0.039,-0.052,0.992,1.282,0.305,0.549,30,18,73471
0.040,-0.052,0.991,1.343,0.183,0.549,30,18,73486
0.040,-0.053,0.993,1.038,0.183,0.366,30,18,73501
0.039,-0.052,0.991,1.343,0.244,0.610,30,18,73531
0.039,-0.054,0.992,1.343,0.305,0.549,30,18,73546
0.038,-0.054,0.992,1.099,0.122,0.244,30,18,73561
0.039,-0.053,0.989,1.404,0.244,0.549,30,18,73576
0.039,-0.051,0.990,1.221,0.305,0.671,30,18,73591
0.038,-0.053,0.993,1.160,0.244,0.366,30,18,73606
0.039,-0.053,0.990,1.282,0.183,0.488,30,18,73621
0.040,-0.053,0.992,1.404,0.244,0.610,30,18,73636
0.039,-0.053,0.992,1.282,0.122,0.488,30,18,73651
0.040,-0.051,0.992,1.099,0.183,0.366,30,18,73666
0.040,-0.053,0.991,1.282,0.305,0.549,30,18,73681
0.040,-0.053,0.991,1.160,0.244,0.610,30,18,73696
0.039,-0.053,0.991,0.977,0.244,0.366,30,18,73711
0.039,-0.054,0.990,1.099,0.305,0.671,30,18,73726
0.040,-0.053,0.990,1.221,0.244,0.549,30,18,73741
0.040,-0.054,0.990,1.282,0.122,0.488,30,18,73756
0.040,-0.054,0.991,0.916,0.366,0.244,30,18,73771
0.040,-0.055,0.992,1.282,0.122,0.610,30,18,73786
0.040,-0.053,0.992,1.038,0.244,0.427,30,18,73801
0.039,-0.052,0.993,0.916,0.366,0.488,30,18,73816
0.040,-0.053,0.991,1.282,0.183,0.549,30,18,73831
0.040,-0.051,0.991,1.221,0.183,0.488,30,18,73846
0.039,-0.051,0.993,1.038,0.183,0.244,30,18,73861
0.039,-0.051,0.993,1.282,0.183,0.427,30,18,73876
0.039,-0.053,0.993,1.221,0.244,0.427,30,18,73891
0.041,-0.053,0.991,1.221,0.122,0.549,30,18,73906
0.039,-0.051,0.991,1.038,0.305,0.305,30,18,73921
0.040,-0.054,0.991,1.221,0.122,0.549,30,18,73936
0.039,-0.055,0.993,1.282,0.244,0.549,30,18,73951
0.039,-0.054,0.992,1.160,0.305,0.427,30,18,73966
0.039,-0.053,0.992,1.038,0.244,0.488,30,18,73981
0.041,-0.053,0.992,1.099,0.122,0.549,30,18,73996
0.040,-0.053,0.991,1.160,0.244,0.549,30,18,74011
0.040,-0.053,0.992,1.099,0.366,0.549,30,18,74026
0.039,-0.052,0.993,1.282,0.183,0.366,30,18,74041
0.038,-0.051,0.992,1.343,0.122,0.427,30,18,74056
0.040,-0.052,0.991,1.343,0.000,0.427,30,18,74071
0.039,-0.051,0.991,1.038,0.061,0.366,30,18,74086
0.039,-0.053,0.990,1.343,0.183,0.610,30,18,74101
0.039,-0.053,0.992,1.160,0.244,0.488,30,18,74116
0.039,-0.052,0.993,1.282,0.366,0.366,30,18,74131
0.040,-0.055,0.991,1.343,0.183,0.610,30,18,74146
0.040,-0.054,0.992,1.221,0.244,0.427,30,18,74161
0.041,-0.053,0.991,1.221,0.244,0.549,30,18,74176
0.040,-0.054,0.991,1.099,0.122,0.366,30,18,74191
0.040,-0.052,0.992,1.404,0.305,0.488,30,18,74206
0.039,-0.053,0.991,1.343,0.427,0.427,30,18,74221
0.037,-0.052,0.991,1.343,0.122,0.488,30,18,74236
0.038,-0.052,0.992,1.282,0.183,0.488,30,18,74251
0.039,-0.052,0.992,1.465,0.183,0.671,30,18,74266
0.039,-0.052,0.992,1.038,0.244,0.427,30,18,74281
0.039,-0.052,0.992,1.343,0.244,0.610,30,18,74296
0.039,-0.053,0.992,1.221,0.244,0.610,30,18,74311
0.041,-0.053,0.993,1.343,0.244,0.427,30,18,74326
0.039,-0.053,0.992,1.343,0.183,0.488,30,18,74341
0.039,-0.052,0.991,1.465,0.061,0.732,30,18,74356
0.040,-0.054,0.991,1.160,0.244,0.549,30,18,74371
0.039,-0.054,0.991,1.221,0.366,0.427,30,18,74386
0.040,-0.054,0.992,1.160,0.366,0.549,30,18,74401
0.039,-0.054,0.993,1.160,0.122,0.488,30,18,74416
0.039,-0.053,0.993,1.160,0.122,0.427,30,18,74431
0.039,-0.053,0.990,0.977,0.183,0.366,30,18,74446
0.039,-0.052,0.989,1.160,0.305,0.427,30,18,74461
0.039,-0.052,0.993,1.221,0.183,0.549,30,18,74476
0.038,-0.053,0.991,1.099,0.183,0.427,30,18,74491
0.039,-0.053,0.992,1.343,0.122,0.549,30,18,74506
0.039,-0.053,0.990,1.221,0.122,0.610,30,18,74521
0.040,-0.052,0.991,1.221,0.183,0.427,30,18,74536
0.040,-0.053,0.992,1.038,0.366,0.366,30,18,74551
0.040,-0.053,0.993,1.282,0.305,0.549,30,18,74566
0.039,-0.053,0.992,1.343,0.305,0.610,30,18,74581
0.040,-0.053,0.990,1.282,0.366,0.305,30,18,74596
0.039,-0.053,0.991,1.221,0.183,0.671,30,18,74611
0.041,-0.053,0.991,0.916,0.061,0.000,30,18,74626
0.040,-0.053,0.994,0.488,0.061,-0.488,30,18,74641
0.039,-0.053,0.992,0.305,0.366,-0.366,30,18,74656
0.039,-0.053,0.993,1.038,0.366,0.305,30,18,74671
0.040,-0.052,0.992,1.282,0.305,0.610,30,18,74686
0.041,-0.054,0.992,1.282,0.305,0.427,30,18,74701
0.040,-0.052,0.990,1.221,0.244,0.427,30,18,74716
0.040,-0.053,0.990,1.282,0.366,0.488,30,18,74731
0.040,-0.053,0.990,1.099,0.305,0.244,30,18,74746
0.041,-0.052,0.994,1.343,0.244,0.488,30,18,74761
0.040,-0.054,0.993,1.282,0.366,0.488,30,18,74776
0.037,-0.052,0.991,1.038,0.366,0.427,30,18,74791
0.040,-0.053,0.992,1.160,0.244,0.488,30,18,74806
0.040,-0.054,0.994,1.221,0.183,0.610,30,18,74821
0.040,-0.054,0.991,1.282,0.244,0.610,30,18,74866
0.041,-0.054,0.993,1.221,0.427,0.610,30,18,74881
0.041,-0.053,0.992,1.099,0.305,0.610,30,18,74896
0.041,-0.053,0.994,1.099,0.305,0.244,30,18,74911
0.040,-0.053,0.992,1.404,0.244,0.610,30,18,74926
0.040,-0.055,0.993,1.221,0.366,0.488,30,18,74941
0.040,-0.054,0.991,1.221,0.427,0.427,30,18,74956
0.039,-0.053,0.991,1.343,0.183,0.549,30,18,74971
0.039,-0.054,0.992,1.282,0.366,0.427,30,18,74986
0.039,-0.053,0.991,1.099,0.244,0.488,30,18,75001
0.040,-0.054,0.994,1.099,0.305,0.244,30,18,75016
0.040,-0.052,0.993,1.282,0.122,0.549,30,18,75031
0.040,-0.052,0.993,1.221,0.183,0.488,30,18,75046
0.040,-0.051,0.991,1.160,0.183,0.427,30,18,75061
0.039,-0.052,0.993,1.282,0.122,0.427,30,18,75076
0.040,-0.052,0.992,1.343,0.305,0.610,30,18,75091
0.039,-0.052,0.992,1.221,0.061,0.549,30,18,75106
0.039,-0.053,0.993,1.221,0.244,0.610,30,18,75121
0.039,-0.053,0.992,1.404,0.122,0.610,30,18,75136
0.039,-0.053,0.993,1.099,0.244,0.305,30,18,75151
0.039,-0.054,0.992,1.404,0.183,0.488,30,18,75166
0.039,-0.053,0.992,1.404,0.122,0.549,30,18,75181
0.041,-0.053,0.994,1.221,0.183,0.549,30,18,75196
0.040,-0.052,0.992,1.160,0.366,0.427,30,18,75211
0.041,-0.053,0.990,1.282,0.183,0.610,30,18,75226
0.039,-0.052,0.992,1.404,0.183,0.671,30,18,75241
0.040,-0.053,0.992,1.221,0.122,0.488,30,18,75256
0.039,-0.052,0.991,1.160,0.244,0.488,30,18,75271
0.040,-0.054,0.992,1.099,0.366,0.610,30,18,75331
0.039,-0.054,0.990,1.404,0.305,0.549,30,18,75346
0.040,-0.054,0.992,1.282,0.488,0.488,30,18,75361
0.040,-0.053,0.991,1.160,0.488,0.305,30,18,75376
0.039,-0.050,0.990,1.221,0.183,0.610,30,18,75391
0.039,-0.051,0.994,1.282,0.122,0.427,30,18,75421
0.049,-0.050,0.986,1.282,0.122,0.427,30,18,75511
0.031,-0.055,1.035,1.160,-0.244,0.122,30,18,75526
0.044,-0.072,0.985,0.061,1.465,0.061,30,18,75541
0.041,-0.066,1.011,1.587,-0.244,0.366,30,18,75556
0.037,-0.047,0.977,-0.977,0.122,0.854,30,18,75571
0.042,-0.063,1.001,3.052,0.916,-0.061,30,18,75586
0.040,-0.046,0.986,-0.305,-0.244,0.916,30,18,75601
0.044,-0.056,0.990,2.441,0.610,0.183,30,18,75616
0.042,-0.044,0.992,1.465,0.000,0.549,30,18,75631
0.037,-0.053,0.994,1.343,0.610,0.305,30,18,75646
0.039,-0.056,0.993,0.977,-0.122,0.732,30,18,75661
0.037,-0.051,1.001,0.977,0.305,0.610,30,18,75676
0.039,-0.055,0.987,1.526,0.305,0.366,30,18,75691
0.038,-0.058,0.997,1.099,0.183,0.671,30,18,75706
0.037,-0.051,0.991,1.648,0.183,0.305,30,18,75721
0.042,-0.054,0.995,0.977,0.366,0.366,30,18,75736
0.041,-0.054,0.992,1.221,0.305,0.610,30,18,75751
0.039,-0.055,0.996,1.343,0.244,0.732,30,18,75766
0.041,-0.052,0.991,1.282,0.244,0.671,30,18,75781
0.041,-0.051,0.994,1.404,0.427,0.427,30,18,75796
0.040,-0.054,0.995,1.099,0.244,0.488,30,18,75811
0.039,-0.054,0.991,1.221,0.183,0.610,30,18,75826
0.039,-0.053,0.990,1.099,0.305,0.366,30,18,75841
0.038,-0.054,0.995,1.221,0.305,0.610,30,18,75856
0.038,-0.051,0.991,1.221,0.183,0.549,30,18,75871
0.038,-0.052,0.994,1.221,0.366,0.366,30,18,75886
0.041,-0.053,0.992,1.404,0.244,0.549,30,18,75901
0.041,-0.052,0.992,1.282,0.244,0.610,30,18,75916
0.042,-0.054,0.995,1.221,0.122,0.671,30,18,75961
0.038,-0.054,0.994,1.160,0.305,0.427,30,18,75976
0.039,-0.052,0.994,1.099,0.244,0.366,30,18,75991
0.039,-0.052,0.993,1.282,0.427,0.732,30,18,76006
0.039,-0.051,0.995,1.343,0.427,0.549,30,18,76021
0.038,-0.054,0.993,1.160,0.305,0.366,30,18,76036
0.040,-0.052,0.994,1.282,0.366,0.549,30,18,76051
0.040,-0.052,0.992,1.221,0.427,0.671,30,18,76066
0.041,-0.053,0.993,1.343,0.366,0.610,30,18,76081
0.040,-0.052,0.993,1.221,0.183,0.488,30,18,76096
0.041,-0.055,0.994,1.404,0.183,0.549,30,18,76111
0.041,-0.052,0.993,1.343,0.183,0.549,30,18,76141
0.041,-0.053,0.993,1.099,0.305,0.366,30,18,76156
0.041,-0.053,0.994,1.343,0.244,0.488,30,18,76186
0.041,-0.054,0.993,1.282,0.305,0.610,30,18,76201
0.039,-0.053,0.994,1.160,0.305,0.549,30,18,76216
0.037,-0.054,0.992,1.282,0.305,0.732,30,18,76231
0.039,-0.052,0.994,1.282,0.244,0.427,30,18,76246
0.038,-0.052,0.994,1.465,0.244,0.488,30,18,76261
0.038,-0.053,0.993,1.404,0.366,0.488,30,18,76276
0.039,-0.053,0.993,1.465,0.244,0.549,30,18,76291
0.039,-0.054,0.994,1.404,0.183,0.427,30,18,76306
0.040,-0.054,0.994,1.282,0.366,0.549,30,18,76321
0.040,-0.055,0.993,1.221,0.183,0.549,30,18,76336
0.040,-0.054,0.995,1.221,0.244,0.610,30,18,76351
0.041,-0.053,0.993,1.099,0.305,0.488,30,18,76366
0.040,-0.052,0.993,1.282,0.366,0.671,30,18,76381
0.037,-0.051,0.990,1.221,0.244,0.549,30,18,76396
0.038,-0.051,0.993,1.160,0.244,0.305,30,18,76411
0.038,-0.052,0.995,1.221,0.305,0.671,30,18,76426
0.038,-0.052,0.994,1.343,0.305,0.549,30,18,76441
0.039,-0.051,0.994,1.221,0.183,0.549,30,18,76456
0.039,-0.053,0.993,1.404,0.183,0.549,30,18,76471
0.040,-0.054,0.994,1.343,0.183,0.610,30,18,76486
0.041,-0.054,0.995,1.282,0.183,0.427,30,18,76501
0.041,-0.055,0.993,0.916,0.244,0.244,30,18,76516
0.040,-0.054,0.994,1.221,0.244,0.671,30,18,76531
0.041,-0.055,0.993,1.221,0.366,0.549,30,18,76546
0.040,-0.054,0.995,1.282,0.183,0.671,30,18,76561
0.038,-0.054,0.994,1.282,0.305,0.610,30,18,76591
0.038,-0.052,0.995,1.343,0.366,0.610,30,18,76606
0.039,-0.051,0.995,1.099,0.305,0.488,30,18,76621
0.040,-0.053,0.995,0.732,0.305,0.183,30,18,76636
0.041,-0.052,0.994,0.305,0.244,-0.366,30,18,76651
0.040,-0.053,0.994,0.183,0.305,-0.610,30,18,76666
0.041,-0.053,0.993,0.977,0.366,0.488,30,18,76681
0.041,-0.053,0.993,1.343,0.122,0.732,30,18,76696
0.040,-0.053,0.994,1.282,0.305,0.549,30,18,76711
0.040,-0.054,0.994,1.282,0.183,0.549,30,18,76726
0.041,-0.055,0.993,1.282,0.183,0.610,30,18,76741
0.041,-0.054,0.995,1.221,0.366,0.488,30,18,76756
0.038,-0.055,0.993,1.038,0.366,0.366,30,18,76771
0.039,-0.053,0.993,1.099,0.244,0.549,30,18,76786
0.040,-0.053,0.994,1.282,0.244,0.610,30,18,76801
0.040,-0.051,0.993,1.282,0.244,0.366,30,18,76816
0.040,-0.052,0.993,1.282,0.305,0.732,30,18,76831
0.040,-0.053,0.993,1.221,0.244,0.610,30,18,76846
